iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 18, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"546,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NBK","NATIONAL BANK OF KUWAIT","Financials","Equity","66,611,157.59","0.24","66,611,157.59","23,565,341.00","S68895267","KW0EQ0100010","6889526","2.83","Kuwait","Kuwait Stock Exchange","USD","0.30","KWD","-"
"005490","POSCO","Materials","Equity","62,996,052.20","0.23","62,996,052.20","257,511.00","S66932336","KR7005490008","6693233","244.63","Korea (South)","Korea Exchange (Stock Market)","USD","1,099.60","KRW","-"
"175","GEELY AUTOMOBILE HOLDINGS LTD","Consumer Discretionary","Equity","62,676,042.62","0.23","62,676,042.62","21,079,000.00","S65318271","KYG3777B1032","6531827","2.97","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"7010","SAUDI TELECOM","Communication","Equity","61,406,132.26","0.22","61,406,132.26","2,165,201.00","-","SA0007879543","B12M7Q5","28.36","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"2308","DELTA ELECTRONICS INC","Information Technology","Equity","60,846,075.90","0.22","60,846,075.90","6,901,000.00","S62607346","TW0002308004","6260734","8.82","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"FSR","FIRSTRAND LTD","Financials","Equity","60,710,098.62","0.22","60,710,098.62","16,563,509.00","S5202Z131","ZAE000066304","6606996","3.67","South Africa","Johannesburg Stock Exchange","USD","14.55","ZAR","-"
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","59,844,473.62","0.22","59,844,473.62","197,291,010.00","S67090993","ID1000118201","6709099","0.30","Indonesia","Indonesia Stock Exchange","USD","14,110.00","IDR","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","59,639,999.99","0.21","59,639,999.99","59,640,000.00","066922477","US0669224778","-","1.00","United States","-","USD","1.00","USD","-"
"1180","NATIONAL COMMERCIAL BANK","Financials","Equity","59,018,438.84","0.21","59,018,438.84","5,259,370.00","-","SA13L050IE10","BSHYYN1","11.22","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"883","CNOOC LTD","Energy","Equity","58,837,218.30","0.21","58,837,218.30","62,912,000.00","-","HK0883013259","B00G0S5","0.94","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
