iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 08, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"2891","CTBC FINANCIAL HOLDING LTD","Financials","Equity","41,692,479.21","0.15","41,692,479.21","60,825,772.00","S65276669","TW0002891009","6527666","0.69","Taiwan","Taiwan Stock Exchange","USD","28.23","-","TWD"
"981","SEMICONDUCTOR MANUFACTURING INTERN","Information Technology","Equity","41,282,014.19","0.15","41,282,014.19","14,478,499.00","-","KYG8020E1199","BDFBM13","2.85","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","40,998,019.98","0.15","40,998,019.98","20,015,700.00","-","TH0737010R15","B08YDH1","2.05","Thailand","Stock Exchange Of Thailand","USD","30.03","-","THB"
"VIPS","VIPSHOP HOLDINGS SPONSORED ADS REP","Consumer Discretionary","Equity","40,723,239.96","0.15","40,723,239.96","1,593,241.00","92763W103","US92763W1036","B3N0H17","25.56","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"BAP","CREDICORP LTD","Financials","Equity","40,620,078.04","0.15","40,620,078.04","248,107.00","G2519Y108","BMG2519Y1084","2232878","163.72","Peru","New York Stock Exchange Inc.","USD","1.00","-","USD"
"ZTO","ZTO EXPRESS CAYMAN ADR REPRESENTIN","Industrials","Equity","40,223,964.30","0.15","40,223,964.30","1,445,865.00","98980A105","US98980A1051","BYYDFN0","27.82","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","39,457,288.45","0.14","39,457,288.45","168,709,800.00","-","ID1000129000","BD4T6W7","0.23","Indonesia","Indonesia Stock Exchange","USD","14,110.00","-","IDR"
"2886","MEGA FINANCIAL HOLDING LTD","Financials","Equity","39,022,201.54","0.14","39,022,201.54","38,383,162.00","S64440662","TW0002886009","6444066","1.02","Taiwan","Taiwan Stock Exchange","USD","28.23","-","TWD"
"386","CHINA PETROLEUM AND CHEMICAL CORP","Energy","Equity","38,482,756.31","0.14","38,482,756.31","87,728,800.00","S62918198","CNE1000002Q2","6291819","0.44","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"1216","UNI-PRESIDENT ENTERPRISES CORP","Consumer Staples","Equity","38,405,620.64","0.14","38,405,620.64","16,577,839.00","S67003939","TW0001216000","6700393","2.32","Taiwan","Taiwan Stock Exchange","USD","28.23","-","TWD"
