iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 10, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"2222","SAUDI ARABIAN OIL","Energy","Equity","72,867,956.81","0.27","72,867,956.81","7,699,372.00","-","SA14TG012N13","BJTM270","9.46","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"PETR3","PETROBRAS","Energy","Equity","71,697,558.28","0.26","71,697,558.28","12,836,274.00","S26823658","BRPETRACNOR9","2682365","5.59","Brazil","XBSP","USD","5.06","BRL","-"
"035720","KAKAO CORP","Communication","Equity","70,907,156.25","0.26","70,907,156.25","208,157.00","S61940375","KR7035720002","6194037","340.64","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"AXISBANK","AXIS BANK LTD","Financials","Equity","69,293,214.41","0.25","69,293,214.41","8,139,784.00","-","INE238A01034","BPFJHC7","8.51","India","National Stock Exchange Of India","USD","73.66","INR","-"
"2303","UNITED MICRO ELECTRONICS CORP","Information Technology","Equity","68,982,729.04","0.25","68,982,729.04","41,149,000.00","S69166288","TW0002303005","6916628","1.68","Taiwan","Taiwan Stock Exchange","USD","28.22","TWD","-"
"NBK","NATIONAL BANK OF KUWAIT","Financials","Equity","65,343,423.42","0.24","65,343,423.42","23,565,341.00","S68895267","KW0EQ0100010","6889526","2.77","Kuwait","Kuwait Stock Exchange","USD","0.31","KWD","-"
"005490","POSCO","Materials","Equity","64,398,466.42","0.23","64,398,466.42","257,511.00","S66932336","KR7005490008","6693233","250.08","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"BAJFINANCE","BAJAJ FINANCE LTD","Financials","Equity","63,426,138.74","0.23","63,426,138.74","974,366.00","-","INE296A01024","BD2N0P2","65.09","India","National Stock Exchange Of India","USD","73.66","INR","-"
"7010","SAUDI TELECOM","Communication","Equity","61,071,251.88","0.22","61,071,251.88","2,165,201.00","-","SA0007879543","B12M7Q5","28.21","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"2308","DELTA ELECTRONICS INC","Information Technology","Equity","60,657,380.83","0.22","60,657,380.83","6,901,000.00","S62607346","TW0002308004","6260734","8.79","Taiwan","Taiwan Stock Exchange","USD","28.22","TWD","-"
