iShares MSCI India ETF
Fund Holdings as of,"Dec 10, 2020"
Inception Date,"Feb 02, 2012"
Shares Outstanding,"98,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"HAVELLS","HAVELLS INDIA LTD","Industrials","Equity","13,370,611.01","0.35","13,370,611.01","1,190,310.00","-","INE176B01034","BQGZWP9","11.23","India","National Stock Exchange Of India","USD","73.66","INR","-"
"ICICIPRULI","ICICI PRUDENTIAL LIFE INSURANCE CO","Financials","Equity","13,146,394.45","0.35","13,146,394.45","1,950,150.00","-","INE726G01019","BYXL8H0","6.74","India","National Stock Exchange Of India","USD","73.66","INR","-"
"IOC","INDIAN OIL CORP LTD","Energy","Equity","12,829,062.16","0.34","12,829,062.16","10,221,446.00","S62537675","INE242A01010","6253767","1.26","India","National Stock Exchange Of India","USD","73.66","INR","-"
"AMBUJACEM","AMBUJA CEMENTS LTD","Materials","Equity","12,719,233.34","0.34","12,719,233.34","3,773,189.00","-","INE079A01024","B09QQ11","3.37","India","National Stock Exchange Of India","USD","73.66","INR","-"
"MCDOWELL.N","UNITED SPIRITS LTD","Consumer Staples","Equity","12,712,232.59","0.34","12,712,232.59","1,579,034.00","-","INE854D01024","BYWFSB7","8.05","India","National Stock Exchange Of India","USD","73.66","INR","-"
"LTI","LARSEN & TOUBRO INFOTECH LTD","Information Technology","Equity","12,566,393.12","0.33","12,566,393.12","284,685.00","-","INE214T01019","BD6F8V6","44.14","India","National Stock Exchange Of India","USD","73.66","INR","-"
"INDIGO","INTERGLOBE AVIATION LTD","Industrials","Equity","12,309,624.48","0.32","12,309,624.48","522,194.00","-","INE646L01027","BYYZ7D0","23.57","India","National Stock Exchange Of India","USD","73.66","INR","-"
"COALINDIA","COAL INDIA LTD","Energy","Equity","12,258,653.36","0.32","12,258,653.36","6,696,011.00","-","INE522F01014","B4Z9XF5","1.83","India","National Stock Exchange Of India","USD","73.66","INR","-"
"BERGEPAINT","BERGER PAINTS INDIA LTD","Materials","Equity","12,169,336.24","0.32","12,169,336.24","1,319,076.00","-","INE463A01038","BV8TBJ1","9.23","India","National Stock Exchange Of India","USD","73.66","INR","-"
"IGL","INDRAPRASTHA GAS LTD","Utilities","Equity","11,191,167.78","0.30","11,191,167.78","1,711,288.00","-","INE203G01027","BD9PXD0","6.54","India","National Stock Exchange Of India","USD","73.66","INR","-"
"HDFCAMC","HDFC ASSET MANAGEMENT COMPANY LTD","Financials","Equity","11,133,657.80","0.29","11,133,657.80","288,851.00","-","INE127D01025","BG0R3M5","38.54","India","National Stock Exchange Of India","USD","73.66","INR","-"
"MRF","MRF LTD","Consumer Discretionary","Equity","10,930,167.42","0.29","10,930,167.42","10,373.00","S62141288","INE883A01011","6214128","1,053.71","India","National Stock Exchange Of India","USD","73.66","INR","-"
"HINDPETRO","HINDUSTAN PETROLEUM CORP LTD","Energy","Equity","10,901,440.43","0.29","10,901,440.43","3,725,291.00","S61004768","INE094A01015","6100476","2.93","India","National Stock Exchange Of India","USD","73.66","INR","-"
"IPCALAB","IPCA LABORATORIES LTD","Health Care","Equity","10,664,541.46","0.28","10,664,541.46","353,511.00","S64334733","INE571A01020","6433473","30.17","India","National Stock Exchange Of India","USD","73.66","INR","-"
"BALKRISIND","BALKRISHNA INDUSTRIES LTD","Consumer Discretionary","Equity","10,647,125.85","0.28","10,647,125.85","472,955.00","S63887889","INE787D01026","6388788","22.51","India","National Stock Exchange Of India","USD","73.66","INR","-"
"MUTHOOTFIN","MUTHOOT FINANCE LTD","Financials","Equity","10,523,888.31","0.28","10,523,888.31","654,323.00","-","INE414G01012","B40MFF3","16.08","India","National Stock Exchange Of India","USD","73.66","INR","-"
"PAGEIND","PAGE INDUSTRIES LTD","Consumer Discretionary","Equity","10,014,645.11","0.26","10,014,645.11","30,292.00","-","INE761H01022","B1VJS64","330.60","India","National Stock Exchange Of India","USD","73.66","INR","-"
"DLF","DLF LTD","Real Estate","Equity","9,945,233.04","0.26","9,945,233.04","3,361,879.00","-","INE271C01023","B1YLCV0","2.96","India","National Stock Exchange Of India","USD","73.66","INR","-"
"TORNTPHARM","TORRENT PHARMACEUTICALS LTD","Health Care","Equity","9,919,707.89","0.26","9,919,707.89","275,549.00","-","INE685A01028","B0XPSB8","36.00","India","National Stock Exchange Of India","USD","73.66","INR","-"
"PEL","PIRAMAL ENTERPRISES LTD","Financials","Equity","9,674,435.88","0.26","9,674,435.88","490,101.00","-","INE140A01024","B058J56","19.74","India","National Stock Exchange Of India","USD","73.66","INR","-"
