iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Nov 17, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"YUMC","YUM CHINA HOLDINGS INC","Consumer Discretionary","Equity","84,429,789.40","0.32","84,429,789.40","1,460,723.00","98850P109","US98850P1093","BYW4289","57.80","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"BBDC4","BANCO BRADESCO PREF SA","Financials","Equity","76,082,583.30","0.29","76,082,583.30","16,052,826.00","-","BRBBDCACNPR8","B00FM53","4.74","Brazil","XBSP","USD","5.36","-","BRL"
"B3SA3","B3 BRASIL BOLSA BALCAO SA","Financials","Equity","76,049,363.44","0.29","76,049,363.44","7,610,901.00","-","BRB3SAACNOR6","BG36ZK1","9.99","Brazil","XBSP","USD","5.36","-","BRL"
"PETR4","PETROLEO BRASILEIRO PREF SA","Energy","Equity","76,025,870.02","0.29","76,025,870.02","17,198,727.00","S26845321","BRPETRACNPR6","2684532","4.42","Brazil","XBSP","USD","5.36","-","BRL"
"883","CNOOC LTD","Energy","Equity","74,892,524.01","0.28","74,892,524.01","65,528,000.00","-","HK0883013259","B00G0S5","1.14","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"600519","KWEICHOW MOUTAI LTD A","Consumer Staples","Equity","73,762,359.34","0.28","73,762,359.34","281,787.00","-","CNE0000018R8","BP3R2F1","261.77","China","Shanghai Stock Exchange","USD","6.56","-","CNY"
"2222","SAUDI ARABIAN OIL","Energy","Equity","72,877,671.24","0.28","72,877,671.24","7,699,372.00","-","SA14TG012N13","BJTM270","9.47","Saudi Arabia","Saudi Stock Exchange","USD","3.75","-","SAR"
"AXISBANK","AXIS BANK LTD","Financials","Equity","70,478,905.38","0.27","70,478,905.38","8,345,552.00","-","INE238A01034","BPFJHC7","8.45","India","National Stock Exchange Of India","USD","74.46","-","INR"
"035720","KAKAO CORP","Communication","Equity","68,090,935.71","0.26","68,090,935.71","208,157.00","S61940375","KR7035720002","6194037","327.11","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"YNDX","YANDEX NV CLASS A","Communication","Equity","65,738,181.12","0.25","65,738,181.12","1,071,471.00","-","NL0009805522","BMSK1G8","61.35","Russian Federation","Standard-Classica-Forts","USD","76.32","-","RUB"
"7010","SAUDI TELECOM","Communication","Equity","63,556,545.15","0.24","63,556,545.15","2,219,449.00","-","SA0007879543","B12M7Q5","28.64","Saudi Arabia","Saudi Stock Exchange","USD","3.75","-","SAR"
"PETR3","PETROBRAS","Energy","Equity","63,504,562.40","0.24","63,504,562.40","14,063,374.00","S26823658","BRPETRACNOR9","2682365","4.52","Brazil","XBSP","USD","5.36","-","BRL"
"2628","CHINA LIFE INSURANCE LTD H","Financials","Equity","63,258,837.87","0.24","63,258,837.87","27,244,000.00","-","CNE1000002L3","6718976","2.32","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"GMKN","GMK NORILSKIY NIKEL","Materials","Equity","62,714,784.72","0.24","62,714,784.72","232,956.00","-","RU0007288411","B5B1TX2","269.21","Russian Federation","Standard-Classica-Forts","USD","76.32","-","RUB"
"1180","NATIONAL COMMERCIAL BANK","Financials","Equity","61,744,230.69","0.23","61,744,230.69","5,442,344.00","-","SA13L050IE10","BSHYYN1","11.35","Saudi Arabia","Saudi Stock Exchange","USD","3.75","-","SAR"
"105560","KB FINANCIAL GROUP INC","Financials","Equity","61,299,070.84","0.23","61,299,070.84","1,457,285.00","-","KR7105560007","B3DF0Y6","42.06","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"TCOM","TRIP COM GROUP ADR LTD","Consumer Discretionary","Equity","61,072,424.28","0.23","61,072,424.28","1,744,428.00","89677Q107","US89677Q1076","BK1K3N2","35.01","China","NASDAQ","USD","1.00","-","USD"
"175","GEELY AUTOMOBILE HOLDINGS LTD","Consumer Discretionary","Equity","59,115,329.30","0.22","59,115,329.30","21,719,000.00","S65318271","KYG3777B1032","6531827","2.72","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"005490","POSCO","Materials","Equity","58,518,652.24","0.22","58,518,652.24","271,529.00","S66932336","KR7005490008","6693233","215.52","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","57,479,874.75","0.22","57,479,874.75","204,010,010.00","S67090993","ID1000118201","6709099","0.28","Indonesia","Indonesia Stock Exchange","USD","14,055.00","-","IDR"
"NVTK","PAO NOVATEK GDR","Energy","Equity","55,578,044.40","0.21","55,578,044.40","338,684.00","669888109","US6698881090","B0DK750","164.10","Russian Federation","London Stock Exchange","USD","1.00","-","USD"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","54,078,852.96","0.21","54,078,852.96","2,643,300.00","-","KYG8586D1097","B1YBT08","20.46","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2020","ANTA SPORTS PRODUCTS LTD","Consumer Discretionary","Equity","54,067,236.78","0.21","54,067,236.78","3,999,402.00","-","KYG040111059","B1YVKN8","13.52","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"1109","CHINA RESOURCES LAND LTD","Real Estate","Equity","53,945,291.07","0.21","53,945,291.07","11,813,333.00","S61937660","KYG2108Y1052","6193766","4.57","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"FSR","FIRSTRAND LTD","Financials","Equity","53,923,717.37","0.21","53,923,717.37","17,552,819.00","S5202Z131","ZAE000066304","6606996","3.07","South Africa","Johannesburg Stock Exchange","USD","15.42","-","ZAR"
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","53,889,935.84","0.20","53,889,935.84","245,927.00","S64495443","KR7012330007","6449544","219.13","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"2313","SHENZHOU INTERNATIONAL GROUP LTD","Consumer Discretionary","Equity","53,827,787.13","0.20","53,827,787.13","3,019,400.00","-","KYG8087W1015","B0MP1B0","17.83","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","53,457,460.19","0.20","53,457,460.19","10,245,000.00","-","KYG210961051","B01B1L9","5.22","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","52,994,745.06","0.20","52,994,745.06","18,883,500.00","-","MX01WA000038","BW1YVH8","2.81","Mexico","Bolsa Mexicana De Valores","USD","20.33","-","MXN"
"PTT.R","PTT NON-VOTING DR PCL","Energy","Equity","52,537,798.41","0.20","52,537,798.41","42,254,400.00","S64204084","TH0646010R18","6420408","1.24","Thailand","Stock Exchange Of Thailand","USD","30.16","-","THB"
"2412","CHUNGHWA TELECOM LTD","Communication","Equity","52,268,033.89","0.20","52,268,033.89","13,542,410.00","S62878418","TW0002412004","6287841","3.86","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","52,094,109.65","0.20","52,094,109.65","7,130,800.00","S22420590","MXP320321310","2242059","7.31","Mexico","Bolsa Mexicana De Valores","USD","20.33","-","MXN"
"1211","BYD LTD H","Consumer Discretionary","Equity","51,833,730.00","0.20","51,833,730.00","2,359,500.00","S65366510","CNE100000296","6536651","21.97","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2308","DELTA ELECTRONICS INC","Information Technology","Equity","51,640,883.49","0.20","51,640,883.49","7,162,000.00","S62607346","TW0002308004","6260734","7.21","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"000270","KIA MOTORS CORP","Consumer Discretionary","Equity","51,132,589.35","0.19","51,132,589.35","967,280.00","S64909286","KR7000270009","6490928","52.86","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"MGLU3","MAGAZINE LUIZA SA","Consumer Discretionary","Equity","50,670,843.41","0.19","50,670,843.41","10,980,800.00","-","BRMGLUACNOR2","B4975P9","4.61","Brazil","XBSP","USD","5.36","-","BRL"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","49,880,632.14","0.19","49,880,632.14","9,575,056.00","S24210411","MXP370711014","2421041","5.21","Mexico","Bolsa Mexicana De Valores","USD","20.33","-","MXN"
"PBBANK","PUBLIC BANK","Financials","Equity","49,671,981.24","0.19","49,671,981.24","10,787,230.00","-","MYL1295OO004","B012W42","4.60","Malaysia","Bursa Malaysia","USD","4.10","-","MYR"
"ABEV3","AMBEV SA","Consumer Staples","Equity","49,344,133.06","0.19","49,344,133.06","17,105,115.00","-","BRABEVACNOR1","BG7ZWY7","2.88","Brazil","XBSP","USD","5.36","-","BRL"
"ZTO","ZTO EXPRESS CAYMAN ADR REPRESENTIN","Industrials","Equity","49,217,813.36","0.19","49,217,813.36","1,487,842.00","98980A105","US98980A1051","BYYDFN0","33.08","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"055550","SHINHAN FINANCIAL GROUP LTD","Financials","Equity","49,115,797.00","0.19","49,115,797.00","1,629,805.00","S63975023","KR7055550008","6397502","30.14","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"051900","LG HOUSEHOLD & HEALTH CARE LTD","Consumer Staples","Equity","48,063,749.15","0.18","48,063,749.15","34,494.00","S63444566","KR7051900009","6344456","1,393.39","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"WEGE3","WEG SA","Industrials","Equity","47,512,356.35","0.18","47,512,356.35","3,117,006.00","S29454220","BRWEGEACNOR0","2945422","15.24","Brazil","XBSP","USD","5.36","-","BRL"
"2303","UNITED MICRO ELECTRONICS CORP","Information Technology","Equity","46,418,145.30","0.18","46,418,145.30","41,149,000.00","S69166288","TW0002303005","6916628","1.13","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"2891","CTBC FINANCIAL HOLDING LTD","Financials","Equity","44,883,677.93","0.17","44,883,677.93","64,281,772.00","S65276669","TW0002891009","6527666","0.70","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"2331","LI NING LTD","Consumer Discretionary","Equity","43,972,301.23","0.17","43,972,301.23","7,703,500.00","-","KYG5496K1242","B01JCK9","5.71","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","43,861,069.30","0.17","43,861,069.30","21,250,600.00","-","TH0737010R15","B08YDH1","2.06","Thailand","Stock Exchange Of Thailand","USD","30.16","-","THB"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","43,842,621.71","0.17","43,842,621.71","14,199,280.00","S63485445","TW0001301000","6348544","3.09","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"1303","NAN YA PLASTICS CORP","Materials","Equity","43,791,351.03","0.17","43,791,351.03","19,201,160.00","S66215807","TW0001303006","6621580","2.28","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","43,735,653.43","0.17","43,735,653.43","3,995,641.00","S62948963","INE860A01027","6294896","10.95","India","National Stock Exchange Of India","USD","74.46","-","INR"
"036570","NCSOFT CORP","Communication","Equity","43,662,539.19","0.17","43,662,539.19","61,241.00","S62641899","KR7036570000","6264189","712.96","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","43,347,660.57","0.16","43,347,660.57","371,000.00","S64516685","TW0003008009","6451668","116.84","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"207940","SAMSUNG BIOLOGICS LTD","Health Care","Equity","42,933,867.08","0.16","42,933,867.08","61,386.00","-","KR7207940008","BYNJCV6","699.41","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"960","LONGFOR GROUP HOLDINGS LTD","Real Estate","Equity","42,125,152.38","0.16","42,125,152.38","6,664,500.00","-","KYG5635P1090","B56KLY9","6.32","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"1216","UNI-PRESIDENT ENTERPRISES CORP","Consumer Staples","Equity","42,113,554.78","0.16","42,113,554.78","17,676,839.00","S67003939","TW0001216000","6700393","2.38","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"2882","CATHAY FINANCIAL HOLDING LTD","Financials","Equity","41,979,367.55","0.16","41,979,367.55","28,829,710.00","S64256639","TW0002882008","6425663","1.46","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","41,280,674.92","0.16","41,280,674.92","180,186,300.00","-","ID1000129000","BD4T6W7","0.23","Indonesia","Indonesia Stock Exchange","USD","14,055.00","-","IDR"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","41,034,226.59","0.16","41,034,226.59","437,632.00","S66337122","INE585B01010","6633712","93.76","India","National Stock Exchange Of India","USD","74.46","-","INR"
"386","CHINA PETROLEUM AND CHEMICAL CORP","Energy","Equity","40,853,307.53","0.16","40,853,307.53","87,728,800.00","S62918198","CNE1000002Q2","6291819","0.47","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2886","MEGA FINANCIAL HOLDING LTD","Financials","Equity","40,785,118.54","0.16","40,785,118.54","39,470,162.00","S64440662","TW0002886009","6444066","1.03","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"BAJFINANCE","BAJAJ FINANCE LTD","Financials","Equity","40,126,032.17","0.15","40,126,032.17","665,705.00","-","INE296A01024","BD2N0P2","60.28","India","National Stock Exchange Of India","USD","74.46","-","INR"
"SBK","STANDARD BANK GROUP","Financials","Equity","39,943,389.14","0.15","39,943,389.14","4,723,305.00","S80605140","ZAE000109815","B030GJ7","8.46","South Africa","Johannesburg Stock Exchange","USD","15.42","-","ZAR"
"2007","COUNTRY GARDEN HOLDINGS LTD","Real Estate","Equity","39,365,900.09","0.15","39,365,900.09","28,308,939.00","-","KYG245241032","B1VKYN6","1.39","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2688","ENN ENERGY HOLDINGS LTD","Utilities","Equity","39,067,752.82","0.15","39,067,752.82","2,946,100.00","S63339378","KYG3066L1014","6333937","13.26","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"VIPS","VIPSHOP HOLDINGS SPONSORED ADS REP","Consumer Discretionary","Equity","38,909,195.28","0.15","38,909,195.28","1,638,972.00","92763W103","US92763W1036","B3N0H17","23.74","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"1177","SINO BIOPHARMACEUTICAL LTD","Health Care","Equity","38,787,857.24","0.15","38,787,857.24","38,698,750.00","-","KYG8167W1380","B00XSF9","1.00","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2884","E.SUN FINANCIAL HOLDING LTD","Financials","Equity","38,348,181.77","0.15","38,348,181.77","41,875,186.00","S64339120","TW0002884004","6433912","0.92","Taiwan","Taiwan Stock Exchange","USD","28.50","-","TWD"
"1918","SUNAC CHINA HOLDINGS LTD","Real Estate","Equity","38,300,806.87","0.15","38,300,806.87","9,396,000.00","-","KYG8569A1067","B4XRPN3","4.08","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"981","SEMICONDUCTOR MANUFACTURING INTERN","Information Technology","Equity","38,142,293.05","0.15","38,142,293.05","12,911,999.00","-","KYG8020E1199","BDFBM13","2.95","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
